contig	cov_mean_sample_SRR5665009_mapped.sorted	cov_mean_sample_SRR5665010_mapped.sorted	cov_mean_sample_SRR5665011_mapped.sorted	cov_mean_sample_SRR5665012_mapped.sorted	cov_mean_sample_SRR5665013_mapped.sorted	cov_mean_sample_SRR5665014_mapped.sorted	cov_mean_sample_SRR5665015_mapped.sorted	cov_mean_sample_SRR5665016_mapped.sorted	cov_mean_sample_SRR5665017_mapped.sorted	cov_mean_sample_SRR5665018_mapped.sorted	cov_mean_sample_SRR5665019_mapped.sorted	cov_mean_sample_SRR5665020_mapped.sorted	cov_mean_sample_SRR5665021_mapped.sorted	cov_mean_sample_SRR5665022_mapped.sorted	cov_mean_sample_SRR5665023_mapped.sorted	cov_mean_sample_SRR5665036_mapped.sorted	cov_mean_sample_SRR5665037_mapped.sorted	cov_mean_sample_SRR5665038_mapped.sorted	cov_mean_sample_SRR5665039_mapped.sorted	cov_mean_sample_SRR5665040_mapped.sorted	cov_mean_sample_SRR5665062_mapped.sorted	cov_mean_sample_SRR5665063_mapped.sorted	cov_mean_sample_SRR5665064_mapped.sorted	cov_mean_sample_SRR5665065_mapped.sorted	cov_mean_sample_SRR5665066_mapped.sorted	cov_mean_sample_SRR5665067_mapped.sorted	cov_mean_sample_SRR5665068_mapped.sorted	cov_mean_sample_SRR5665069_mapped.sorted	cov_mean_sample_SRR5665070_mapped.sorted	cov_mean_sample_SRR5665071_mapped.sorted	cov_mean_sample_SRR5665082_mapped.sorted	cov_mean_sample_SRR5665083_mapped.sorted	cov_mean_sample_SRR5665084_mapped.sorted	cov_mean_sample_SRR5665085_mapped.sorted	cov_mean_sample_SRR5665086_mapped.sorted	cov_mean_sample_SRR5665087_mapped.sorted	cov_mean_sample_SRR5665088_mapped.sorted	cov_mean_sample_SRR5665089_mapped.sorted	cov_mean_sample_SRR5665090_mapped.sorted	cov_mean_sample_SRR5665091_mapped.sorted	cov_mean_sample_SRR5665092_mapped.sorted	cov_mean_sample_SRR5665093_mapped.sorted	cov_mean_sample_SRR5665094_mapped.sorted	cov_mean_sample_SRR5665095_mapped.sorted	cov_mean_sample_SRR5665096_mapped.sorted	cov_mean_sample_SRR5665097_mapped.sorted	cov_mean_sample_SRR5665098_mapped.sorted	cov_mean_sample_SRR5665099_mapped.sorted	cov_mean_sample_SRR5665100_mapped.sorted	cov_mean_sample_SRR5665101_mapped.sorted	cov_mean_sample_SRR5665102_mapped.sorted	cov_mean_sample_SRR5665104_mapped.sorted	cov_mean_sample_SRR5665105_mapped.sorted	cov_mean_sample_SRR5665106_mapped.sorted	cov_mean_sample_SRR5665107_mapped.sorted	cov_mean_sample_SRR5665108_mapped.sorted	cov_mean_sample_SRR5665109_mapped.sorted	cov_mean_sample_SRR5665110_mapped.sorted	cov_mean_sample_SRR5665111_mapped.sorted	cov_mean_sample_SRR5665112_mapped.sorted	cov_mean_sample_SRR5665113_mapped.sorted	cov_mean_sample_SRR5665124_mapped.sorted	cov_mean_sample_SRR5665125_mapped.sorted	cov_mean_sample_SRR5665126_mapped.sorted	cov_mean_sample_SRR5665127_mapped.sorted	cov_mean_sample_SRR5665128_mapped.sorted	cov_mean_sample_SRR5665129_mapped.sorted	cov_mean_sample_SRR5665130_mapped.sorted	cov_mean_sample_SRR5665131_mapped.sorted	cov_mean_sample_SRR5665132_mapped.sorted	cov_mean_sample_SRR5665133_mapped.sorted	cov_mean_sample_SRR5665145_mapped.sorted	cov_mean_sample_SRR5665146_mapped.sorted	cov_mean_sample_SRR5665147_mapped.sorted	cov_mean_sample_SRR5665148_mapped.sorted	cov_mean_sample_SRR5665149_mapped.sorted	cov_mean_sample_SRR5665150_mapped.sorted	cov_mean_sample_SRR5665151_mapped.sorted	cov_mean_sample_SRR5665152_mapped.sorted	cov_mean_sample_SRR5665153_mapped.sorted	cov_mean_sample_SRR5665154_mapped.sorted	cov_mean_sample_SRR5665165_mapped.sorted	cov_mean_sample_SRR5665166_mapped.sorted	cov_mean_sample_SRR5665167_mapped.sorted	cov_mean_sample_SRR5665168_mapped.sorted	cov_mean_sample_SRR5665169_mapped.sorted	cov_mean_sample_SRR5665170_mapped.sorted	cov_mean_sample_SRR5665171_mapped.sorted	cov_mean_sample_SRR5665172_mapped.sorted	cov_mean_sample_SRR5665173_mapped.sorted	cov_mean_sample_SRR5665174_mapped.sorted	cov_mean_sample_SRR5665175_mapped.sorted	cov_mean_sample_SRR5665176_mapped.sorted	cov_mean_sample_SRR5665177_mapped.sorted	cov_mean_sample_SRR5665188_mapped.sorted	cov_mean_sample_SRR5665189_mapped.sorted
816.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
817.concoct_part_0	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
818.concoct_part_0	1.000	0.811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.271	0.854	0.000	0.000	0.000	0.000	0.000	0.000	0.559	0.000	0.494	0.790	0.435	0.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.710	0.000	0.000	0.000	0.773	0.000	0.000	0.739	0.376	0.000	0.000	0.859	0.000	0.000	0.494	0.000	0.000	0.271	0.492	0.000	0.000	0.559	0.271	0.859	0.532	0.859	0.000	0.000	0.000	0.401	0.000	0.000	0.000	0.559	0.420	0.859	0.000	0.000	0.000	0.000	0.661
819.concoct_part_0	1.000	0.000	0.000	0.678	0.000	0.669	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.678	0.000	0.091	0.000	0.000	0.000	0.000	0.915	0.995	0.000	0.000	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.763	0.517	0.000	0.000
820.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
821.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.214	0.000	0.983	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.482	0.000	0.000	0.000	0.000	0.000	0.467	0.000	0.000	0.000
822.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944	0.000	0.944	0.935	0.000	0.000	0.000	0.000	0.000	0.944	0.000	0.944	1.019	0.000	0.951	0.000	0.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944	0.000	0.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944	0.000	0.944	0.000	0.000	0.000	0.936	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.944	0.944	0.936	0.000	0.000	0.000	0.936	0.000	0.000	0.000	0.944	0.000	0.000	0.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944	0.833	0.364	0.000	0.000
823.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.992	0.000	0.966	0.920	0.000	0.000	0.000	0.000	0.000	0.990	0.000	0.992	0.992	0.000	0.804	0.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.992	0.000	0.999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.007	0.000	0.992	0.000	0.000	0.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.982	0.992	0.841	0.992	0.000	0.000	0.000	0.992	0.000	0.000	0.000	0.992	0.000	0.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.992	0.992	0.933	0.000	0.000
824.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
825.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.536	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
826.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
827.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
828.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
829.concoct_part_0	1.000	0.000	0.000	0.000	0.006	0.868	0.000	0.000	0.000	0.000	0.000	0.742	0.000	0.000	0.856	0.000	0.000	0.807	0.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.834	0.006	0.000	0.000	0.000	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.840	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.786	0.809	0.000	0.000	0.616	0.000	0.000	0.000	0.000	0.000	0.000	0.338	0.000	0.000	0.000	0.000	0.000	0.000	0.794	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
830.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.998	0.998	0.000	0.000	0.000	0.408	0.000	0.963	0.000	0.000	0.000	0.000	0.839	0.000	0.987	0.993	0.229	0.971	0.774	0.000	0.998	0.433	0.000	0.391	0.000	0.000	0.951	0.994	0.998	0.998	0.000	0.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.723	0.994	0.998	0.000	0.000	0.000	0.998	0.000	0.000	0.998	0.000	0.180	0.854	0.000	0.000	0.000	1.037	0.000	0.000	0.994	0.000	0.993	0.000	0.859	0.000	0.000	0.000	0.769	0.000	0.998	0.000	0.000	0.000	0.998	0.000	0.000	0.000	0.000	0.000
831.concoct_part_0	1.000	0.000	0.000	0.384	0.591	0.000	0.592	0.000	0.000	0.000	0.000	0.000	0.732	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.736	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.000	0.000	0.000	0.000	0.894	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.000	0.000	0.000	0.000	0.000
832.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.343	0.447	0.000	0.000	0.000	0.000	0.000	0.000	0.664	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.664	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.587	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
833.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.178	0.000	0.000	0.000	1.000	0.000	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.207	0.154	0.000	0.000	0.000	0.000	0.000	0.000	1.010	0.000	0.000	0.191	0.000	0.000	0.306	0.000	0.000	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
834.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
835.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
836.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.687	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000
837.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.544	1.000	0.000	0.000	0.000	0.995	0.995	1.000	1.000	0.000	0.000	0.000	0.786	0.000	1.000	1.000	0.000	1.000	0.692	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.854	0.000	0.000	0.000	0.000	0.848	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.577	0.000	1.000	0.000	1.000	0.000	0.000	1.000	0.741	0.000	0.000	0.000	0.660	0.824	0.858	0.000	0.000	0.000	0.000	0.389
838.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
839.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
840.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.009	0.000	0.000	0.000
841.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.990	0.000	0.000	0.000
842.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
843.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
844.concoct_part_0	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
